date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-11-01,33,25,0.0,10.2,6,6,06:25 AM,06:47 PM,05:23 AM,05:30 PM,24,32,32,28,6,56,81,0.3,1010,33,8,174,4,pontianak
2016-11-02,32,24,0.0,8.8,6,13,07:11 AM,07:33 PM,05:23 AM,05:30 PM,22,31,31,28,8,54,74,0.0,1009,32,10,256,6,pontianak
2016-11-03,32,25,0.0,11.6,6,21,07:58 AM,08:20 PM,05:23 AM,05:30 PM,23,32,32,28,9,31,74,0.8,1009,32,10,186,6,pontianak
2016-11-04,32,25,0.0,11.6,6,28,08:45 AM,09:09 PM,05:23 AM,05:30 PM,23,32,32,28,11,25,74,0.2,1009,32,10,215,8,pontianak
2016-11-05,32,24,0.0,11.6,7,36,09:34 AM,09:58 PM,05:23 AM,05:30 PM,23,32,32,28,12,23,76,0.1,1009,32,10,192,8,pontianak
2016-11-06,32,25,0.0,11.6,7,43,10:23 AM,10:47 PM,05:23 AM,05:30 PM,23,32,32,28,11,17,76,0.0,1011,32,10,210,7,pontianak
2016-11-07,33,25,0.0,10.2,6,51,11:13 AM,11:37 PM,05:23 AM,05:30 PM,24,32,32,28,5,45,82,1.9,1011,33,10,126,3,pontianak
2016-11-08,33,24,0.0,11.6,6,58,12:02 PM,No moonset,05:23 AM,05:30 PM,24,33,33,28,9,33,77,2.5,1011,33,10,181,6,pontianak
2016-11-09,32,25,0.0,8.8,6,66,12:53 PM,12:26 AM,05:23 AM,05:30 PM,24,32,32,28,7,53,82,4.8,1011,32,10,224,5,pontianak
2016-11-10,31,25,0.0,8.8,6,74,01:44 PM,01:17 AM,05:23 AM,05:30 PM,23,31,31,28,10,56,79,1.4,1011,31,10,314,6,pontianak
2016-11-11,32,24,0.0,11.6,7,81,02:36 PM,02:08 AM,05:23 AM,05:31 PM,23,31,31,28,8,28,76,1.1,1010,32,10,257,5,pontianak
2016-11-12,32,24,0.0,11.6,6,89,03:30 PM,03:02 AM,05:24 AM,05:31 PM,23,32,32,28,8,33,76,3.8,1010,32,10,214,5,pontianak
2016-11-13,33,24,0.0,8.8,6,96,04:26 PM,03:57 AM,05:24 AM,05:31 PM,24,32,32,28,8,63,79,1.1,1010,33,10,191,5,pontianak
2016-11-14,32,24,0.0,8.8,6,100,05:25 PM,04:54 AM,05:24 AM,05:31 PM,24,31,31,27,7,65,82,0.1,1010,32,10,235,5,pontianak
2016-11-15,30,25,0.0,7.4,6,89,06:25 PM,05:53 AM,05:24 AM,05:31 PM,24,31,31,27,9,59,82,1.7,1009,30,10,216,6,pontianak
2016-11-16,31,24,0.0,11.6,6,81,07:27 PM,06:54 AM,05:24 AM,05:31 PM,23,31,31,27,9,38,79,2.4,1009,31,10,203,6,pontianak
2016-11-17,33,24,0.0,11.6,6,74,08:27 PM,07:56 AM,05:24 AM,05:32 PM,23,32,32,28,8,24,76,1.6,1009,33,10,214,5,pontianak
2016-11-18,33,24,0.0,11.6,6,66,09:26 PM,08:56 AM,05:25 AM,05:32 PM,24,32,32,28,7,26,80,1.3,1008,33,10,215,4,pontianak
2016-11-19,32,24,0.0,11.6,6,58,10:21 PM,09:53 AM,05:25 AM,05:32 PM,24,32,32,28,7,29,80,1.6,1007,32,10,200,5,pontianak
2016-11-20,34,25,0.0,11.6,6,51,11:13 PM,10:46 AM,05:25 AM,05:32 PM,25,34,34,29,7,29,81,7.3,1007,34,10,189,4,pontianak
2016-11-21,32,25,0.0,8.8,6,43,No moonrise,11:37 AM,05:25 AM,05:33 PM,24,32,32,28,10,57,80,5.7,1008,32,10,193,6,pontianak
2016-11-22,32,25,0.0,10.2,7,36,12:02 AM,12:23 PM,05:25 AM,05:33 PM,23,32,32,28,6,56,78,0.4,1009,32,9,173,4,pontianak
2016-11-23,33,24,0.0,11.6,7,28,12:47 AM,01:08 PM,05:26 AM,05:33 PM,23,32,32,28,8,27,76,1.5,1008,33,10,205,5,pontianak
2016-11-24,32,24,0.0,11.6,6,21,01:31 AM,01:52 PM,05:26 AM,05:33 PM,23,32,32,28,9,37,76,0.7,1008,32,10,229,6,pontianak
2016-11-25,33,24,0.0,11.6,6,13,02:14 AM,02:34 PM,05:26 AM,05:34 PM,23,32,32,28,8,31,77,1.9,1008,33,10,208,5,pontianak
2016-11-26,33,24,0.0,11.6,6,6,02:57 AM,03:17 PM,05:27 AM,05:34 PM,24,32,32,28,8,32,80,5.0,1008,33,10,156,5,pontianak
2016-11-27,32,24,0.0,10.2,6,0,03:40 AM,04:00 PM,05:27 AM,05:34 PM,24,32,32,28,8,42,82,8.5,1009,32,9,200,5,pontianak
2016-11-28,32,25,0.0,11.6,6,0,04:23 AM,04:45 PM,05:27 AM,05:35 PM,24,32,32,28,4,45,78,0.4,1009,32,10,144,3,pontianak
2016-11-29,33,24,0.0,7.4,6,0,05:09 AM,05:31 PM,05:28 AM,05:35 PM,24,32,32,27,8,77,84,8.3,1010,33,8,198,5,pontianak
2016-11-30,29,24,0.0,6.0,6,2,05:55 AM,06:18 PM,05:28 AM,05:35 PM,24,30,30,26,7,67,89,1.0,1011,29,8,263,5,pontianak
2016-12-01,30,23,0.0,10.2,6,9,06:43 AM,07:06 PM,05:28 AM,05:36 PM,23,30,30,26,10,54,83,1.2,1010,30,9,207,7,pontianak
2016-12-02,30,23,0.0,8.8,6,16,07:32 AM,07:55 PM,05:29 AM,05:36 PM,23,30,30,27,10,53,81,1.1,1010,30,10,172,7,pontianak
2016-12-03,32,24,0.0,8.8,6,23,08:20 AM,08:44 PM,05:29 AM,05:37 PM,23,31,31,27,9,52,78,0.0,1010,32,10,168,6,pontianak
2016-12-04,33,24,0.0,11.6,7,31,09:10 AM,09:33 PM,05:29 AM,05:37 PM,23,32,32,28,7,33,76,0.0,1010,33,10,185,5,pontianak
2016-12-05,33,24,0.0,11.6,7,38,09:59 AM,10:22 PM,05:30 AM,05:37 PM,23,32,32,28,7,26,75,0.0,1009,33,10,166,5,pontianak
2016-12-06,33,25,0.0,11.6,7,45,10:47 AM,11:11 PM,05:30 AM,05:38 PM,23,33,33,29,10,27,74,1.3,1008,33,10,224,6,pontianak
2016-12-07,33,24,0.0,11.6,8,52,11:37 AM,No moonset,05:31 AM,05:38 PM,24,33,33,29,10,13,77,1.2,1008,33,10,199,7,pontianak
2016-12-08,32,25,0.0,11.6,7,60,12:26 PM,12:00 AM,05:31 AM,05:39 PM,24,32,32,28,11,25,78,0.6,1007,32,10,288,8,pontianak
2016-12-09,31,24,0.0,8.8,6,67,01:17 PM,12:50 AM,05:32 AM,05:39 PM,23,31,31,27,14,56,79,3.6,1008,31,10,265,10,pontianak
2016-12-10,31,25,0.0,10.2,6,74,02:10 PM,01:42 AM,05:32 AM,05:40 PM,23,31,31,27,10,49,80,1.9,1008,31,10,258,7,pontianak
2016-12-11,30,23,0.0,8.8,6,82,03:06 PM,02:36 AM,05:33 AM,05:40 PM,23,29,29,26,12,60,85,0.0,1009,30,10,267,8,pontianak
2016-12-12,30,24,0.0,7.4,6,89,04:04 PM,03:33 AM,05:33 AM,05:41 PM,23,29,29,27,11,70,80,2.9,1010,30,10,268,7,pontianak
2016-12-13,31,24,0.0,10.2,6,96,05:04 PM,04:32 AM,05:33 AM,05:41 PM,22,30,30,27,7,48,76,2.3,1010,31,10,253,5,pontianak
2016-12-14,32,24,0.0,11.6,7,100,06:06 PM,05:34 AM,05:34 AM,05:42 PM,22,31,31,28,9,21,73,0.1,1010,32,10,185,6,pontianak
2016-12-15,33,24,0.0,11.6,7,89,07:08 PM,06:36 AM,05:34 AM,05:42 PM,22,31,31,28,6,16,72,0.0,1010,33,10,222,4,pontianak
2016-12-16,33,24,0.0,11.6,7,82,08:06 PM,07:36 AM,05:35 AM,05:42 PM,23,32,32,28,9,16,73,0.5,1010,33,10,272,6,pontianak
2016-12-17,34,24,0.0,11.6,6,75,09:02 PM,08:33 AM,05:35 AM,05:43 PM,23,31,31,28,12,17,74,0.8,1010,34,10,243,8,pontianak
2016-12-18,32,24,0.0,11.6,6,68,09:54 PM,09:27 AM,05:36 AM,05:43 PM,23,31,31,28,12,18,76,1.0,1010,32,10,321,8,pontianak
2016-12-19,31,24,0.0,10.2,6,60,10:42 PM,10:17 AM,05:36 AM,05:44 PM,24,32,32,28,12,32,79,0.7,1009,31,9,302,8,pontianak
2016-12-20,31,24,0.0,11.6,7,53,11:28 PM,11:04 AM,05:37 AM,05:44 PM,23,31,31,28,14,49,78,0.0,1008,31,9,283,9,pontianak
2016-12-21,33,25,0.0,11.6,7,46,No moonrise,11:49 AM,05:37 AM,05:45 PM,23,32,32,29,15,46,74,1.1,1009,33,10,304,10,pontianak
2016-12-22,33,25,0.0,11.6,6,38,12:12 AM,12:32 PM,05:38 AM,05:45 PM,23,32,32,28,11,48,75,2.0,1008,33,10,266,8,pontianak
2016-12-23,32,25,0.0,10.2,6,31,12:55 AM,01:15 PM,05:38 AM,05:46 PM,23,32,32,28,12,41,75,0.0,1008,32,10,315,8,pontianak
2016-12-24,32,25,0.0,11.6,6,24,01:38 AM,01:58 PM,05:39 AM,05:46 PM,23,32,32,28,11,38,75,0.8,1008,32,10,312,7,pontianak
2016-12-25,32,25,0.0,11.6,6,17,02:21 AM,02:42 PM,05:39 AM,05:47 PM,23,31,31,28,11,42,77,2.8,1009,32,10,231,7,pontianak
2016-12-26,32,24,0.0,11.6,7,9,03:05 AM,03:27 PM,05:40 AM,05:47 PM,23,31,31,28,12,43,74,0.0,1008,32,10,304,8,pontianak
2016-12-27,32,24,0.0,10.2,6,2,03:52 AM,04:14 PM,05:40 AM,05:48 PM,23,31,31,28,10,57,79,2.2,1008,32,9,263,7,pontianak
2016-12-28,31,24,0.0,7.4,6,0,04:39 AM,05:02 PM,05:41 AM,05:48 PM,23,31,31,27,8,66,82,8.1,1009,31,9,283,5,pontianak
2016-12-29,30,24,0.0,8.8,6,0,05:28 AM,05:51 PM,05:41 AM,05:49 PM,23,29,29,26,11,65,86,4.1,1010,30,7,245,7,pontianak
2016-12-30,32,24,0.0,10.2,6,5,06:17 AM,06:41 PM,05:42 AM,05:49 PM,23,31,31,27,9,35,80,0.0,1009,32,8,192,6,pontianak
2016-12-31,33,24,0.0,11.6,7,9,07:07 AM,07:31 PM,05:42 AM,05:50 PM,23,32,32,28,8,28,77,0.0,1009,33,10,272,5,pontianak
2017-01-01,35,23,0.0,11.6,8,20,07:57 AM,08:20 PM,05:43 AM,05:50 PM,23,32,32,29,7,17,74,0.3,1008,35,10,232,4,pontianak
2017-01-02,32,24,0.0,11.6,7,27,08:46 AM,09:09 PM,05:43 AM,05:51 PM,23,32,32,28,8,24,75,0.0,1008,32,10,197,6,pontianak
2017-01-03,33,24,0.0,11.6,7,34,09:35 AM,09:58 PM,05:44 AM,05:51 PM,23,32,32,28,7,27,74,1.2,1008,33,10,207,5,pontianak
2017-01-04,33,25,0.0,11.6,6,41,10:23 AM,10:47 PM,05:44 AM,05:52 PM,23,32,32,29,10,24,73,1.1,1008,33,10,248,7,pontianak
2017-01-05,32,25,0.0,8.8,6,49,11:13 AM,11:37 PM,05:45 AM,05:52 PM,23,31,31,28,12,48,76,0.1,1008,32,10,237,8,pontianak
2017-01-06,34,24,0.0,11.6,8,56,12:03 PM,No moonset,05:45 AM,05:52 PM,23,32,32,28,8,31,73,0.1,1007,34,10,159,5,pontianak
2017-01-07,33,25,0.0,10.2,7,63,12:55 PM,12:27 AM,05:45 AM,05:53 PM,23,32,32,29,8,43,73,1.1,1007,33,10,170,5,pontianak
2017-01-08,33,24,0.0,11.6,8,70,01:50 PM,01:21 AM,05:46 AM,05:53 PM,23,33,33,29,8,24,72,0.1,1007,33,10,247,6,pontianak
2017-01-09,35,24,0.0,11.6,8,78,02:47 PM,02:17 AM,05:46 AM,05:54 PM,22,32,32,29,11,12,70,0.0,1007,35,10,207,8,pontianak
2017-01-10,34,24,0.0,11.6,8,85,03:47 PM,03:16 AM,05:47 AM,05:54 PM,22,32,32,29,12,13,71,0.0,1008,34,10,203,8,pontianak
2017-01-11,33,24,0.0,11.6,7,92,04:47 PM,04:15 AM,05:47 AM,05:54 PM,23,32,32,28,11,13,75,0.5,1008,33,10,271,8,pontianak
2017-01-12,33,24,0.0,11.6,6,100,05:48 PM,05:16 AM,05:47 AM,05:55 PM,23,32,32,28,11,31,76,2.2,1008,33,9,271,7,pontianak
2017-01-13,32,25,0.0,11.6,6,100,06:45 PM,06:15 AM,05:48 AM,05:55 PM,23,31,31,28,10,26,73,0.7,1008,32,10,268,7,pontianak
2017-01-14,33,24,0.0,11.6,6,86,07:40 PM,07:12 AM,05:48 AM,05:56 PM,22,31,31,28,9,26,72,2.3,1009,33,10,212,6,pontianak
2017-01-15,33,24,0.0,11.6,6,79,08:31 PM,08:05 AM,05:49 AM,05:56 PM,22,31,31,28,6,21,72,0.7,1010,33,10,221,4,pontianak
2017-01-16,32,24,0.0,11.6,6,71,09:20 PM,08:55 AM,05:49 AM,05:56 PM,22,31,31,28,10,26,74,2.5,1009,32,10,190,6,pontianak
2017-01-17,34,24,0.0,11.6,6,64,10:05 PM,09:42 AM,05:49 AM,05:57 PM,22,31,31,28,8,35,71,1.0,1010,34,10,190,5,pontianak
2017-01-18,33,24,0.0,11.6,8,57,10:50 PM,10:26 AM,05:50 AM,05:57 PM,22,32,32,28,8,37,72,0.1,1011,33,10,224,6,pontianak
2017-01-19,33,24,0.0,11.6,7,50,11:33 PM,11:10 AM,05:50 AM,05:57 PM,23,32,32,28,9,31,75,0.9,1010,33,9,214,6,pontianak
2017-01-20,34,24,0.0,11.6,6,42,No moonrise,11:54 AM,05:50 AM,05:57 PM,23,32,32,28,8,36,73,2.0,1010,34,10,251,5,pontianak
2017-01-21,32,24,0.0,10.2,6,35,12:16 AM,12:37 PM,05:51 AM,05:58 PM,23,32,32,28,9,39,75,2.0,1011,32,10,283,6,pontianak
2017-01-22,35,24,0.0,10.2,6,28,01:01 AM,01:22 PM,05:51 AM,05:58 PM,23,32,32,28,5,46,77,0.7,1012,35,10,216,3,pontianak
2017-01-23,32,24,0.0,11.6,6,20,01:46 AM,02:08 PM,05:51 AM,05:58 PM,24,31,31,27,8,28,81,1.7,1011,32,10,175,5,pontianak
2017-01-24,30,24,0.0,10.2,6,13,02:32 AM,02:55 PM,05:51 AM,05:58 PM,23,30,30,27,8,66,82,0.3,1011,30,10,192,5,pontianak
2017-01-25,26,23,0.0,8.8,5,6,03:21 AM,03:45 PM,05:52 AM,05:59 PM,23,27,27,25,7,52,93,1.2,1012,26,5,234,5,pontianak
2017-01-26,31,23,0.0,8.8,6,0,04:10 AM,04:34 PM,05:52 AM,05:59 PM,23,30,30,26,8,57,85,3.3,1011,31,8,138,5,pontianak
2017-01-27,31,24,0.0,10.2,6,0,05:01 AM,05:25 PM,05:52 AM,05:59 PM,24,30,30,27,10,69,87,13.1,1010,31,7,176,6,pontianak
2017-01-28,29,24,0.0,8.8,6,1,05:51 AM,06:15 PM,05:52 AM,05:59 PM,24,29,29,26,12,57,91,11.0,1009,29,7,198,8,pontianak
2017-01-29,29,24,0.0,6.0,6,8,06:41 AM,07:06 PM,05:52 AM,05:59 PM,23,28,28,25,11,72,90,1.0,1011,29,6,194,7,pontianak
2017-01-30,30,23,0.0,12.5,6,16,07:32 AM,07:55 PM,05:53 AM,06:00 PM,23,30,30,26,9,55,85,4.4,1010,30,8,225,6,pontianak
2017-01-31,31,24,0.0,12.5,6,20,08:21 AM,08:45 PM,05:53 AM,06:00 PM,24,30,30,27,13,36,84,4.0,1009,31,9,166,8,pontianak
2017-02-01,31,24,0.0,12.5,6,31,09:11 AM,09:35 PM,05:53 AM,06:00 PM,22,30,30,27,12,55,78,3.2,1010,31,9,251,8,pontianak
2017-02-02,28,24,0.0,9.1,6,39,10:01 AM,10:25 PM,05:53 AM,06:00 PM,23,28,28,25,11,80,88,4.4,1011,28,9,316,7,pontianak
2017-02-03,31,23,0.0,12.5,6,46,10:52 AM,11:17 PM,05:53 AM,06:00 PM,23,30,30,27,10,45,82,0.0,1010,31,7,188,7,pontianak
2017-02-04,31,24,0.0,12.5,6,54,11:44 AM,No moonset,05:53 AM,06:00 PM,23,30,30,27,12,38,82,0.6,1009,31,8,276,8,pontianak
2017-02-05,32,23,0.0,12.5,6,62,12:39 PM,12:10 AM,05:53 AM,06:00 PM,23,30,30,27,14,33,79,0.0,1009,32,8,327,10,pontianak
2017-02-06,32,24,0.0,12.5,7,69,01:36 PM,01:06 AM,05:53 AM,06:00 PM,22,30,30,27,17,20,77,0.1,1009,32,8,336,11,pontianak
2017-02-07,32,23,0.0,12.5,7,77,02:34 PM,02:03 AM,05:53 AM,06:00 PM,22,30,30,27,16,20,74,0.0,1010,32,9,298,11,pontianak
2017-02-08,32,22,0.0,12.5,7,84,03:33 PM,03:02 AM,05:54 AM,06:00 PM,20,29,29,26,15,21,68,0.1,1010,32,10,210,10,pontianak
2017-02-09,32,22,0.0,12.5,7,92,04:30 PM,04:00 AM,05:54 AM,06:00 PM,19,28,28,26,16,27,66,0.0,1010,32,10,168,11,pontianak
2017-02-10,32,22,0.0,12.5,7,99,05:26 PM,04:57 AM,05:54 AM,06:00 PM,20,29,29,26,17,12,72,0.0,1009,32,10,250,11,pontianak
2017-02-11,33,22,0.0,12.5,7,100,06:18 PM,05:52 AM,05:54 AM,06:00 PM,22,29,29,27,14,29,79,1.1,1010,33,9,216,9,pontianak
2017-02-12,33,23,0.0,12.5,6,86,07:09 PM,06:43 AM,05:54 AM,06:00 PM,23,30,30,27,11,46,81,2.7,1011,33,10,211,7,pontianak
2017-02-13,30,23,0.0,12.5,6,78,07:56 PM,07:32 AM,05:54 AM,06:00 PM,24,31,31,27,8,43,84,9.9,1012,30,9,93,4,pontianak
2017-02-14,30,24,0.0,12.5,6,71,08:42 PM,08:18 AM,05:54 AM,06:00 PM,24,30,30,26,13,44,88,12.2,1012,30,7,115,7,pontianak
2017-02-15,29,23,0.0,10.5,6,63,09:27 PM,09:03 AM,05:54 AM,06:00 PM,24,30,30,26,9,57,88,10.3,1012,29,6,137,6,pontianak
2017-02-16,29,23,0.0,10.5,6,55,10:10 PM,09:47 AM,05:54 AM,06:00 PM,23,29,29,26,8,65,87,4.4,1012,29,9,157,5,pontianak
2017-02-17,29,23,0.0,10.5,6,48,10:54 PM,10:31 AM,05:53 AM,06:00 PM,24,30,30,26,8,62,88,6.4,1012,29,7,176,5,pontianak
2017-02-18,30,24,0.0,10.5,6,40,11:40 PM,11:16 AM,05:53 AM,06:00 PM,24,30,30,26,8,73,91,8.8,1012,30,7,165,5,pontianak
2017-02-19,29,24,0.0,12.5,6,33,No moonrise,12:01 PM,05:53 AM,06:00 PM,24,30,30,26,9,40,89,6.2,1011,29,9,211,6,pontianak
2017-02-20,32,23,0.0,12.5,6,25,12:25 AM,12:48 PM,05:53 AM,06:00 PM,24,31,31,27,8,35,85,1.9,1009,32,8,218,5,pontianak
2017-02-21,29,24,0.0,12.5,6,18,01:13 AM,01:36 PM,05:53 AM,06:00 PM,24,30,30,26,6,45,89,6.3,1010,29,8,153,4,pontianak
2017-02-22,29,24,0.0,10.5,6,10,02:01 AM,02:25 PM,05:53 AM,06:00 PM,24,29,29,26,6,74,90,7.6,1011,29,7,187,4,pontianak
2017-02-23,30,23,0.0,10.2,6,3,02:51 AM,03:15 PM,05:53 AM,05:59 PM,23,30,30,26,7,53,85,3.6,1011,30,8,175,5,pontianak
2017-02-24,29,23,0.0,6.0,6,0,03:41 AM,04:05 PM,05:53 AM,05:59 PM,23,28,28,25,9,74,90,10.7,1012,29,8,277,6,pontianak
2017-02-25,27,23,0.0,6.0,6,0,04:32 AM,04:56 PM,05:53 AM,05:59 PM,24,28,28,25,8,72,92,1.7,1011,27,4,121,5,pontianak
2017-02-26,31,23,0.0,10.2,6,0,05:23 AM,05:47 PM,05:52 AM,05:59 PM,24,30,30,26,6,55,86,1.6,1009,31,9,135,4,pontianak
2017-02-27,30,23,0.0,11.6,6,5,06:13 AM,06:38 PM,05:52 AM,05:59 PM,24,31,31,27,6,40,88,6.9,1009,30,8,145,4,pontianak
2017-02-28,31,24,0.0,8.8,6,12,07:04 AM,07:29 PM,05:52 AM,05:59 PM,24,31,31,27,8,53,86,11.1,1009,31,8,181,5,pontianak
2017-03-01,27,23,0.0,10.2,5,19,07:56 AM,08:20 PM,05:52 AM,05:58 PM,24,28,28,25,9,66,93,6.4,1010,27,8,201,5,pontianak
2017-03-02,31,24,0.0,10.2,6,26,08:47 AM,09:13 PM,05:52 AM,05:58 PM,24,31,31,27,4,56,84,5.1,1009,31,10,159,2,pontianak
2017-03-03,30,23,0.0,11.6,6,34,09:41 AM,10:06 PM,05:52 AM,05:58 PM,24,30,30,26,9,37,87,4.4,1008,30,7,188,5,pontianak
2017-03-04,32,23,0.0,11.6,6,41,10:35 AM,11:02 PM,05:51 AM,05:58 PM,23,31,31,27,6,38,79,0.5,1008,32,10,182,4,pontianak
2017-03-05,32,24,0.0,11.6,6,48,11:31 AM,11:58 PM,05:51 AM,05:58 PM,24,31,31,27,8,41,84,5.9,1008,32,9,144,5,pontianak
2017-03-06,32,24,0.0,11.6,6,55,12:28 PM,No moonset,05:51 AM,05:57 PM,24,31,31,27,11,66,82,1.4,1008,32,8,166,7,pontianak
2017-03-07,31,24,0.0,10.2,6,63,01:26 PM,12:56 AM,05:51 AM,05:57 PM,23,30,30,27,13,49,81,1.9,1009,31,10,285,8,pontianak
2017-03-08,33,24,0.0,11.6,7,70,02:22 PM,01:53 AM,05:50 AM,05:57 PM,22,30,30,27,10,34,77,0.6,1010,33,9,275,6,pontianak
2017-03-09,34,23,0.0,11.6,6,77,03:17 PM,02:48 AM,05:50 AM,05:57 PM,23,31,31,28,8,24,78,1.9,1009,34,9,211,5,pontianak
2017-03-10,32,23,0.0,11.6,6,85,04:09 PM,03:43 AM,05:50 AM,05:56 PM,23,31,31,28,8,20,80,1.5,1009,32,10,202,5,pontianak
2017-03-11,32,24,0.0,11.6,6,92,05:00 PM,04:34 AM,05:50 AM,05:56 PM,24,31,31,27,8,36,81,1.6,1010,32,8,202,5,pontianak
2017-03-12,31,24,0.0,10.2,6,99,05:48 PM,05:23 AM,05:49 AM,05:56 PM,24,31,31,27,8,57,84,4.5,1011,31,9,317,5,pontianak
2017-03-13,33,24,0.0,10.2,6,100,06:34 PM,06:10 AM,05:49 AM,05:56 PM,23,31,31,27,8,49,77,0.7,1011,33,8,188,5,pontianak
2017-03-14,32,24,0.0,11.6,6,86,07:19 PM,06:56 AM,05:49 AM,05:55 PM,23,31,31,28,7,23,77,1.6,1011,32,10,262,5,pontianak
2017-03-15,32,24,0.0,11.6,6,79,08:04 PM,07:41 AM,05:49 AM,05:55 PM,22,31,31,28,6,19,75,0.4,1010,32,10,213,4,pontianak
2017-03-16,33,23,0.0,11.6,8,72,08:48 PM,08:24 AM,05:48 AM,05:55 PM,22,32,32,28,8,15,71,0.0,1009,33,10,155,5,pontianak
2017-03-17,33,24,0.0,11.6,6,65,09:33 PM,09:09 AM,05:48 AM,05:54 PM,24,32,32,28,8,20,80,1.9,1010,33,10,188,5,pontianak
2017-03-18,32,24,0.0,11.6,6,57,10:18 PM,09:55 AM,05:48 AM,05:54 PM,24,32,32,28,7,35,82,1.9,1011,32,9,227,5,pontianak
2017-03-19,32,24,0.0,11.6,6,50,11:05 PM,10:40 AM,05:47 AM,05:54 PM,24,32,32,28,8,33,82,3.3,1011,32,10,257,5,pontianak
2017-03-20,31,24,0.0,11.6,6,43,11:53 PM,11:28 AM,05:47 AM,05:54 PM,23,31,31,27,12,47,80,4.5,1011,31,10,232,8,pontianak
2017-03-21,31,24,0.0,10.2,6,35,No moonrise,12:15 PM,05:47 AM,05:53 PM,23,30,30,27,9,61,81,0.9,1011,31,9,175,6,pontianak
2017-03-22,32,24,0.0,11.6,6,28,12:41 AM,01:05 PM,05:47 AM,05:53 PM,24,31,31,27,10,26,82,2.9,1010,32,8,202,6,pontianak
2017-03-23,32,23,0.0,11.6,6,21,01:31 AM,01:54 PM,05:46 AM,05:53 PM,24,32,32,28,6,29,80,0.6,1010,32,8,220,4,pontianak
2017-03-24,32,25,0.0,10.2,6,14,02:20 AM,02:44 PM,05:46 AM,05:52 PM,23,30,30,27,8,44,80,0.8,1010,32,9,184,5,pontianak
2017-03-25,35,23,0.0,11.6,7,6,03:11 AM,03:35 PM,05:46 AM,05:52 PM,23,32,32,28,8,23,78,2.3,1010,35,10,224,5,pontianak
2017-03-26,32,24,0.0,10.2,6,0,04:01 AM,04:25 PM,05:45 AM,05:52 PM,24,32,32,28,7,44,82,5.7,1011,32,8,167,4,pontianak
2017-03-27,31,24,0.0,11.6,6,0,04:52 AM,05:17 PM,05:45 AM,05:52 PM,24,32,32,27,6,56,85,2.8,1011,31,8,204,4,pontianak
2017-03-28,32,24,0.0,10.2,6,1,05:44 AM,06:09 PM,05:45 AM,05:51 PM,24,31,31,27,5,50,83,1.5,1011,32,8,161,3,pontianak
2017-03-29,31,24,0.0,11.6,7,8,06:37 AM,07:03 PM,05:45 AM,05:51 PM,24,31,31,27,8,32,81,0.1,1011,31,10,173,5,pontianak
2017-03-30,32,24,0.0,8.8,6,15,07:32 AM,07:58 PM,05:44 AM,05:51 PM,23,31,31,27,6,57,79,0.1,1012,32,10,286,4,pontianak
2017-03-31,32,24,0.0,11.6,6,19,08:27 AM,08:55 PM,05:44 AM,05:50 PM,23,31,31,28,6,50,77,0.9,1012,32,10,164,4,pontianak
2017-04-01,34,24,0.0,11.6,6,31,09:25 AM,09:53 PM,05:44 AM,05:50 PM,23,32,32,28,5,35,76,0.7,1011,34,10,186,3,pontianak
2017-04-02,33,25,0.0,11.6,6,38,10:23 AM,10:51 PM,05:43 AM,05:50 PM,24,32,32,28,10,36,79,4.2,1011,33,10,194,6,pontianak
2017-04-03,30,24,0.0,10.2,6,46,11:21 AM,11:49 PM,05:43 AM,05:49 PM,23,30,30,27,8,47,81,0.4,1011,30,10,233,5,pontianak
2017-04-04,33,24,0.0,11.6,6,54,12:18 PM,No moonset,05:43 AM,05:49 PM,23,32,32,28,7,31,76,1.8,1011,33,10,220,4,pontianak
2017-04-05,32,24,0.0,11.6,7,61,01:13 PM,12:45 AM,05:42 AM,05:49 PM,23,31,31,28,10,29,74,0.1,1009,32,10,200,7,pontianak
2017-04-06,33,24,0.0,11.6,7,69,02:06 PM,01:39 AM,05:42 AM,05:49 PM,23,31,31,28,10,30,74,0.1,1008,33,10,238,7,pontianak
2017-04-07,33,24,0.0,11.6,7,76,02:56 PM,02:30 AM,05:42 AM,05:48 PM,23,32,32,28,9,20,74,0.2,1009,33,10,229,6,pontianak
2017-04-08,34,24,0.0,11.6,7,84,03:44 PM,03:19 AM,05:42 AM,05:48 PM,23,32,32,28,7,23,75,1.3,1009,34,10,203,5,pontianak
2017-04-09,34,24,0.0,11.6,7,91,04:29 PM,04:05 AM,05:41 AM,05:48 PM,23,33,33,29,8,32,75,1.1,1009,34,10,187,5,pontianak
2017-04-10,32,24,0.0,11.6,6,99,05:15 PM,04:51 AM,05:41 AM,05:48 PM,24,32,32,28,8,31,80,1.5,1009,32,10,176,6,pontianak
2017-04-11,33,24,0.0,11.6,6,100,05:59 PM,05:36 AM,05:41 AM,05:47 PM,24,32,32,28,9,34,77,0.3,1008,33,10,192,6,pontianak
2017-04-12,34,24,0.0,10.2,6,86,06:43 PM,06:19 AM,05:41 AM,05:47 PM,25,33,33,28,5,55,82,7.1,1009,34,9,180,3,pontianak
